Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Product_ID,Category,Sub_Category,Quantity,Sales,Discount,Profit
ORD-204795,14-12-2022,23-12-2022,CUST-2989,Zeeshan Soni,Home Office,India,West,Tamil Nadu,Coimbatore,PROD-556,Furniture,Tables,2,20374.87,0.11,2887.04
ORD-204796,24-11-2022,30-11-2022,CUST-2996,Armaan Khanna,Home Office,India,East,Delhi,New Delhi,PROD-948,Furniture,Bookcases,10,11034.6,0.14,1054.21
ORD-204797,01-07-2022,08-07-2022,CUST-7433,Madhav Bose,Home Office,India,South,Tamil Nadu,Coimbatore,PROD-662,Office Supplies,Binders,7,16871.87,0.08,793.57
ORD-204798,07-01-2023,11-01-2023,CUST-8837,Nitya Mangat,Home Office,India,North,Rajasthan,Jaipur,PROD-199,Office Supplies,Paper,10,2774.26,0.04,477.07
ORD-204799,24-08-2024,29-08-2024,CUST-5163,Trisha Bhatt,Consumer,India,South,Maharashtra,Nagpur,PROD-374,Furniture,Furnishings,2,11545.89,0,621.8
ORD-204800,25-02-2024,04-03-2024,CUST-7338,Shlok Choudhary,Corporate,India,North,Tamil Nadu,Coimbatore,PROD-398,Technology,Accessories,1,10019.56,0.1,1080.47
ORD-204801,05-04-2024,15-04-2024,CUST-3815,Ayesha Bhakta,Consumer,India,South,Tamil Nadu,Chennai,PROD-872,Office Supplies,Storage,6,17691.42,0.03,2894.82
ORD-204802,24-03-2024,26-03-2024,CUST-4376,Aarush Badami,Home Office,India,South,Tamil Nadu,Coimbatore,PROD-990,Technology,Accessories,4,9017.02,0.05,1741.96
ORD-204803,28-04-2023,30-04-2023,CUST-6214,Miraan Loke,Home Office,India,North,Punjab,Ludhiana,PROD-841,Technology,Accessories,10,2571.36,0.18,284.18
ORD-204804,22-05-2023,01-06-2023,CUST-3248,Mahika Vohra,Home Office,India,West,Delhi,New Delhi,PROD-750,Technology,Copiers,7,6079.94,0.24,-283.63
ORD-204805,17-08-2024,18-08-2024,CUST-2076,Hunar Garde,Corporate,India,North,Karnataka,Bengaluru,PROD-774,Technology,Accessories,10,4858.02,0.15,964.69
ORD-204806,27-08-2024,29-08-2024,CUST-3408,Saira Kakar,Home Office,India,North,Punjab,Ludhiana,PROD-313,Office Supplies,Binders,7,23268.15,0.15,2678.5
ORD-204807,10-08-2023,15-08-2023,CUST-5942,Kashvi Walia,Consumer,India,West,Rajasthan,Jaipur,PROD-370,Office Supplies,Binders,9,16901.89,0.12,3319.77
ORD-204808,17-05-2023,22-05-2023,CUST-2023,Gokul Chander,Corporate,India,North,Gujarat,Ahmedabad,PROD-158,Furniture,Tables,10,8644.68,0.24,340.77
ORD-204809,20-12-2023,30-12-2023,CUST-9084,Kabir Chada,Corporate,India,West,Karnataka,Mysuru,PROD-277,Technology,Accessories,5,4588.97,0.13,680.28
ORD-204810,09-04-2022,19-04-2022,CUST-6391,Shaan Ganguly,Corporate,India,North,Delhi,New Delhi,PROD-312,Office Supplies,Binders,9,12497.26,0.25,961.03
ORD-204811,07-07-2023,13-07-2023,CUST-7718,Diya Chaudhuri,Corporate,India,West,Telangana,Hyderabad,PROD-341,Technology,Phones,6,23306.4,0.24,1611.42
ORD-204812,22-03-2022,26-03-2022,CUST-3784,Baiju Kannan,Consumer,India,South,Delhi,New Delhi,PROD-665,Office Supplies,Binders,7,10182.2,0.13,1588.2
ORD-204813,13-05-2022,14-05-2022,CUST-1662,Raunak Andra,Consumer,India,East,Delhi,New Delhi,PROD-658,Furniture,Chairs,9,944.12,0.17,166.88
ORD-204814,05-10-2022,10-10-2022,CUST-8913,Samar Mammen,Home Office,India,North,Karnataka,Bengaluru,PROD-945,Technology,Accessories,4,24727.88,0.27,657.73
ORD-204815,26-03-2023,30-03-2023,CUST-4143,Azad Hayre,Corporate,India,West,West Bengal,Kolkata,PROD-115,Technology,Copiers,7,11645.4,0.19,228.97
ORD-204816,01-06-2023,09-06-2023,CUST-3515,Neysa Brar,Corporate,India,East,Kerala,Kochi,PROD-816,Office Supplies,Paper,9,24683.91,0.16,5119.09
ORD-204817,04-03-2024,14-03-2024,CUST-3091,Shray Suresh,Home Office,India,East,Tamil Nadu,Chennai,PROD-945,Technology,Phones,4,18506.78,0.27,247.89
ORD-204818,04-10-2024,10-10-2024,CUST-5470,Saksham Sule,Consumer,India,West,Telangana,Hyderabad,PROD-910,Furniture,Furnishings,1,5600.83,0.24,904.21
ORD-204819,12-10-2023,18-10-2023,CUST-6265,Sana Bumb,Corporate,India,South,Delhi,New Delhi,PROD-525,Technology,Laptops,2,5454.5,0.11,1146.99
ORD-204820,01-05-2022,07-05-2022,CUST-6525,Eva Andra,Home Office,India,East,West Bengal,Kolkata,PROD-101,Office Supplies,Binders,5,7817.47,0.07,1269.25
ORD-204821,04-05-2023,11-05-2023,CUST-8104,Azad Ahuja,Corporate,India,East,Punjab,Ludhiana,PROD-601,Furniture,Bookcases,3,1837.53,0.23,38.49
ORD-204822,30-05-2023,01-06-2023,CUST-6398,Saksham Korpal,Home Office,India,North,Tamil Nadu,Chennai,PROD-393,Office Supplies,Binders,5,20081.06,0.07,412.2
ORD-204823,23-06-2023,01-07-2023,CUST-6867,Jivika Deo,Consumer,India,South,Telangana,Hyderabad,PROD-893,Technology,Phones,6,9741.29,0.26,238.74
ORD-204824,16-12-2022,24-12-2022,CUST-4033,Aayush Baria,Home Office,India,East,Rajasthan,Jaipur,PROD-124,Furniture,Bookcases,7,20741.93,0.27,-23.9
ORD-204825,19-01-2024,29-01-2024,CUST-5513,Shanaya Raval,Home Office,India,North,Karnataka,Bengaluru,PROD-975,Furniture,Bookcases,10,9451.26,0.18,1102.72
ORD-204826,05-10-2023,08-10-2023,CUST-9283,Bhamini Thaker,Home Office,India,North,Maharashtra,Mumbai,PROD-742,Office Supplies,Art,3,1730.14,0.3,-115.63
ORD-204827,29-05-2022,31-05-2022,CUST-2228,Samiha Dutt,Home Office,India,West,Tamil Nadu,Coimbatore,PROD-797,Furniture,Chairs,9,6618.78,0.05,1615.65
ORD-204828,06-07-2022,14-07-2022,CUST-1881,Farhan Deep,Consumer,India,East,Telangana,Hyderabad,PROD-706,Technology,Accessories,4,5956.18,0.12,1320.16
ORD-204829,14-12-2024,20-12-2024,CUST-6011,Priyansh Chana,Corporate,India,West,West Bengal,Kolkata,PROD-688,Office Supplies,Binders,3,18306.17,0.29,717.43
ORD-204830,14-11-2024,21-11-2024,CUST-3228,Zaina Rastogi,Consumer,India,South,Karnataka,Bengaluru,PROD-357,Technology,Phones,7,18786.59,0.02,1982.39
ORD-204831,12-10-2023,18-10-2023,CUST-6653,Jivika Yohannan,Consumer,India,South,Tamil Nadu,Chennai,PROD-657,Furniture,Chairs,6,24124.24,0.22,-546.33
ORD-204832,15-05-2024,23-05-2024,CUST-8288,Badal Bahri,Home Office,India,North,Karnataka,Bengaluru,PROD-844,Office Supplies,Paper,3,14503.61,0.1,2907.44
ORD-204833,24-04-2022,03-05-2022,CUST-7936,Neelofar Behl,Corporate,India,East,West Bengal,Kolkata,PROD-532,Office Supplies,Art,4,24045.51,0.3,-143.19
ORD-204834,22-12-2024,25-12-2024,CUST-9715,Tarini Sidhu,Consumer,India,West,Gujarat,Ahmedabad,PROD-462,Technology,Copiers,2,10285.5,0.3,1136.77
ORD-204835,11-09-2022,20-09-2022,CUST-1944,Dhanuk Bhasin,Corporate,India,South,Tamil Nadu,Chennai,PROD-765,Technology,Copiers,5,23354.39,0.11,1256.45
ORD-204836,10-08-2024,16-08-2024,CUST-6937,Tejas Saha,Corporate,India,South,Tamil Nadu,Chennai,PROD-875,Technology,Phones,2,11926.27,0.19,1659.02
ORD-204837,17-12-2023,21-12-2023,CUST-2870,Himmat Sehgal,Home Office,India,North,Tamil Nadu,Coimbatore,PROD-718,Technology,Laptops,7,16712.94,0.22,1653.04
ORD-204838,08-12-2022,13-12-2022,CUST-9241,Lavanya Bhatia,Consumer,India,West,Kerala,Kochi,PROD-169,Furniture,Bookcases,2,18999.27,0.04,2217.26
ORD-204839,06-09-2022,14-09-2022,CUST-4990,Kiaan Chawla,Corporate,India,North,Karnataka,Mysuru,PROD-886,Technology,Phones,3,3087.25,0.12,65.14
ORD-204840,29-01-2024,04-02-2024,CUST-7374,Miraya Sibal,Home Office,India,North,Maharashtra,Pune,PROD-252,Office Supplies,Storage,4,21908.5,0.19,356.72
ORD-204841,17-10-2024,19-10-2024,CUST-3527,Indrajit Sankar,Consumer,India,East,Delhi,New Delhi,PROD-514,Technology,Phones,5,15545.98,0.3,-134.45
ORD-204842,05-11-2022,14-11-2022,CUST-7720,Rania Chada,Corporate,India,North,Karnataka,Bengaluru,PROD-993,Furniture,Tables,3,20023.57,0.18,2197.53
ORD-204843,26-01-2023,29-01-2023,CUST-5737,Aarav Mammen,Corporate,India,West,Maharashtra,Nagpur,PROD-586,Technology,Copiers,4,5699.13,0.02,1242.59
ORD-204844,06-01-2023,10-01-2023,CUST-5989,Shamik Zacharia,Corporate,India,East,Tamil Nadu,Chennai,PROD-677,Technology,Laptops,8,7070.9,0.08,330.94
ORD-204845,28-06-2022,08-07-2022,CUST-4501,Ahana  Kale,Consumer,India,East,West Bengal,Kolkata,PROD-713,Office Supplies,Binders,8,3795.91,0.04,166.25
ORD-204846,07-12-2024,15-12-2024,CUST-6417,Sumer Wali,Corporate,India,South,Maharashtra,Mumbai,PROD-818,Office Supplies,Storage,6,18859.42,0.17,-392.82
ORD-204847,16-01-2022,24-01-2022,CUST-5122,Vritika Wason,Corporate,India,East,Karnataka,Mysuru,PROD-766,Office Supplies,Paper,1,7811.97,0.29,870.19
ORD-204848,11-03-2023,12-03-2023,CUST-7796,Tara Das,Consumer,India,West,West Bengal,Kolkata,PROD-953,Furniture,Furnishings,2,248.61,0.1,30.83
ORD-204849,29-06-2022,04-07-2022,CUST-8391,Shalv Banik,Home Office,India,West,Tamil Nadu,Chennai,PROD-463,Office Supplies,Binders,10,11705.29,0.07,2466.95
ORD-204850,19-09-2022,26-09-2022,CUST-9612,Eva Gole,Corporate,India,South,Gujarat,Surat,PROD-385,Office Supplies,Art,10,19361.22,0.14,1887.27
ORD-204851,11-02-2023,13-02-2023,CUST-1350,Zaina Dhawan,Home Office,India,West,Delhi,New Delhi,PROD-744,Office Supplies,Art,10,10305.79,0.29,178.19
ORD-204852,08-03-2023,16-03-2023,CUST-1178,Aarav Bajwa,Home Office,India,North,Telangana,Hyderabad,PROD-662,Furniture,Tables,7,8345.57,0.24,9.37
ORD-204853,10-08-2022,12-08-2022,CUST-5316,Amira Apte,Home Office,India,East,Telangana,Hyderabad,PROD-975,Technology,Accessories,5,20455.38,0.1,4802.66
ORD-204854,02-03-2022,10-03-2022,CUST-2772,Kaira Kumar,Home Office,India,North,Maharashtra,Pune,PROD-902,Technology,Copiers,4,20183.25,0.08,2463.46
ORD-204855,14-12-2024,21-12-2024,CUST-5782,Sara Khanna,Corporate,India,West,Tamil Nadu,Coimbatore,PROD-394,Technology,Accessories,10,11047.72,0.1,499.27
ORD-204856,24-06-2023,28-06-2023,CUST-5893,Anika Banerjee,Consumer,India,East,Gujarat,Ahmedabad,PROD-754,Office Supplies,Storage,2,15718.67,0.04,3069.4
ORD-204857,24-06-2024,29-06-2024,CUST-9049,Kiaan Bajwa,Home Office,India,East,Punjab,Ludhiana,PROD-698,Technology,Accessories,6,12333.4,0.28,937.63
ORD-204858,03-04-2022,05-04-2022,CUST-5064,Advika Sama,Corporate,India,West,Telangana,Hyderabad,PROD-764,Office Supplies,Art,1,19689.3,0.25,329.57
ORD-204859,02-06-2023,10-06-2023,CUST-2072,Piya Saini,Consumer,India,South,Telangana,Hyderabad,PROD-685,Office Supplies,Paper,5,3284.95,0.06,786.22
ORD-204860,15-10-2022,17-10-2022,CUST-6161,Drishya Ramakrishnan,Home Office,India,East,Tamil Nadu,Chennai,PROD-280,Furniture,Bookcases,3,2717.43,0.28,18.42
ORD-204861,19-08-2024,25-08-2024,CUST-2252,Advika Madan,Consumer,India,North,Gujarat,Ahmedabad,PROD-737,Technology,Phones,10,24380.29,0.18,2631.52
ORD-204862,01-05-2024,03-05-2024,CUST-8345,Vivaan Dube,Consumer,India,South,Telangana,Hyderabad,PROD-534,Furniture,Furnishings,9,17628.9,0.2,-392.36
ORD-204863,30-01-2023,01-02-2023,CUST-6126,Drishya Raval,Home Office,India,West,Karnataka,Bengaluru,PROD-393,Furniture,Furnishings,9,11830.22,0.03,2833.91
ORD-204864,07-04-2022,13-04-2022,CUST-1582,Saanvi Hans,Home Office,India,East,Telangana,Hyderabad,PROD-460,Office Supplies,Art,6,11360.52,0.17,1009.71
ORD-204865,17-11-2022,26-11-2022,CUST-1331,Priyansh Dani,Corporate,India,West,Punjab,Ludhiana,PROD-404,Technology,Laptops,8,6588.96,0.17,58
ORD-204866,25-12-2022,27-12-2022,CUST-8229,Diya Bhat,Consumer,India,East,Rajasthan,Jaipur,PROD-123,Furniture,Bookcases,3,3463,0.25,366.8
ORD-204867,10-12-2023,11-12-2023,CUST-5280,Ranbir Malhotra,Consumer,India,West,Karnataka,Mysuru,PROD-694,Technology,Laptops,3,14142.89,0.13,-209.1
ORD-204868,23-03-2023,27-03-2023,CUST-9840,Aayush Seshadri,Home Office,India,East,Punjab,Ludhiana,PROD-656,Office Supplies,Binders,10,19786.62,0.19,2845.33
ORD-204869,22-12-2024,30-12-2024,CUST-1658,Zoya Desai,Consumer,India,North,Delhi,New Delhi,PROD-212,Furniture,Furnishings,2,8143.06,0.03,512.64
ORD-204870,22-11-2024,02-12-2024,CUST-4283,Piya Randhawa,Consumer,India,West,Punjab,Ludhiana,PROD-990,Furniture,Bookcases,1,23352.14,0.23,783.34
ORD-204871,15-09-2024,24-09-2024,CUST-5280,Hazel Dutta,Corporate,India,East,Punjab,Ludhiana,PROD-328,Technology,Laptops,6,2916.7,0.16,433.06
ORD-204872,09-12-2023,19-12-2023,CUST-9547,Yuvraj  Iyengar,Consumer,India,East,Tamil Nadu,Chennai,PROD-147,Technology,Laptops,8,17727.6,0.09,1181.54
ORD-204873,25-11-2023,26-11-2023,CUST-7198,Lagan Ratta,Home Office,India,West,West Bengal,Kolkata,PROD-256,Office Supplies,Paper,4,4065.93,0.01,1012.39
ORD-204874,10-12-2022,16-12-2022,CUST-1991,Adah Agarwal,Corporate,India,North,Telangana,Hyderabad,PROD-831,Furniture,Furnishings,3,18338.89,0.28,-1631.88
ORD-204875,01-03-2023,05-03-2023,CUST-9632,Pranay Korpal,Consumer,India,North,Karnataka,Mysuru,PROD-375,Furniture,Furnishings,9,14754.62,0.14,1258.4
ORD-204876,22-05-2022,01-06-2022,CUST-2165,Pari Bhavsar,Consumer,India,East,Maharashtra,Nagpur,PROD-506,Technology,Laptops,2,16626.96,0.22,1652.32
ORD-204877,05-10-2023,11-10-2023,CUST-1533,Anay Cheema,Home Office,India,North,Rajasthan,Jaipur,PROD-978,Furniture,Chairs,8,24819.46,0.21,2212.58
ORD-204878,22-03-2023,23-03-2023,CUST-5041,Ivan Doshi,Corporate,India,East,Karnataka,Mysuru,PROD-770,Technology,Phones,8,7376.17,0.11,1273.21
ORD-204879,03-11-2024,07-11-2024,CUST-3009,Khushi Khosla,Home Office,India,South,Karnataka,Mysuru,PROD-625,Technology,Phones,6,24266.51,0.29,1014.19
ORD-204880,14-12-2023,22-12-2023,CUST-2893,Vardaniya Dass,Home Office,India,North,Punjab,Ludhiana,PROD-896,Technology,Phones,2,1816.86,0.2,355.25
ORD-204881,24-08-2022,03-09-2022,CUST-4011,Hunar Chacko,Corporate,India,East,Gujarat,Ahmedabad,PROD-146,Office Supplies,Art,9,6392.37,0.18,1333.01
ORD-204882,27-09-2024,29-09-2024,CUST-3052,Hiran Cherian,Consumer,India,South,Delhi,New Delhi,PROD-845,Furniture,Tables,5,17821.13,0.15,374.63
ORD-204883,04-08-2023,10-08-2023,CUST-2011,Kaira Khatri,Corporate,India,South,Tamil Nadu,Chennai,PROD-445,Technology,Phones,10,2381.74,0.18,-14.59
ORD-204884,15-05-2022,22-05-2022,CUST-3814,Shray Mangat,Consumer,India,North,West Bengal,Kolkata,PROD-783,Office Supplies,Binders,5,5789.64,0.07,1397.23
ORD-204885,23-12-2024,02-01-2025,CUST-8371,Eva Wason,Consumer,India,South,Karnataka,Mysuru,PROD-574,Technology,Phones,4,11116.8,0.17,1320.31
ORD-204886,14-06-2023,20-06-2023,CUST-5153,Ela Khatri,Home Office,India,South,Delhi,New Delhi,PROD-609,Furniture,Tables,6,16906.42,0.07,3130.32
ORD-204887,09-10-2023,12-10-2023,CUST-8571,Baiju Sane,Corporate,India,North,Gujarat,Surat,PROD-909,Furniture,Chairs,9,11697.89,0.26,1486.57
ORD-204888,18-06-2022,22-06-2022,CUST-6933,Yasmin Sandal,Consumer,India,West,Rajasthan,Jaipur,PROD-239,Office Supplies,Paper,6,23302.73,0.03,5613.25
ORD-204889,26-08-2022,01-09-2022,CUST-9825,Ishaan Ramachandran,Home Office,India,East,Punjab,Ludhiana,PROD-857,Office Supplies,Binders,9,1011.23,0.24,29.73
ORD-204890,18-07-2024,25-07-2024,CUST-2541,Indrans Bala,Consumer,India,South,West Bengal,Kolkata,PROD-273,Technology,Accessories,8,14807.77,0.3,-339.77
ORD-204891,22-03-2022,29-03-2022,CUST-5598,Shaan Lanka,Consumer,India,South,Maharashtra,Pune,PROD-926,Furniture,Chairs,8,15403.77,0.17,332.69
ORD-204892,18-11-2024,28-11-2024,CUST-1857,Mishti Apte,Home Office,India,South,Gujarat,Ahmedabad,PROD-673,Office Supplies,Binders,1,3863.8,0.27,298.81
ORD-204893,24-06-2023,03-07-2023,CUST-2843,Kavya Sane,Consumer,India,South,Karnataka,Mysuru,PROD-544,Furniture,Furnishings,10,10331.48,0.23,-446.1
ORD-204894,25-04-2024,28-04-2024,CUST-3965,Aaina Vyas,Corporate,India,East,Gujarat,Surat,PROD-786,Technology,Laptops,3,8384.57,0.15,1367.36
ORD-204895,15-09-2024,17-09-2024,CUST-6359,Piya Sankaran,Corporate,India,South,Punjab,Ludhiana,PROD-903,Furniture,Bookcases,9,21293.15,0.22,-1261.01
ORD-204896,21-03-2024,30-03-2024,CUST-7373,Zara Varkey,Home Office,India,North,Telangana,Hyderabad,PROD-233,Furniture,Furnishings,6,15403.86,0.27,-234.3
ORD-204897,16-04-2023,21-04-2023,CUST-8219,Shlok Gara,Corporate,India,North,Kerala,Kochi,PROD-774,Technology,Copiers,1,14332.28,0.15,1275.01
ORD-204898,24-02-2024,26-02-2024,CUST-6677,Emir Saraf,Consumer,India,West,Karnataka,Mysuru,PROD-949,Technology,Accessories,3,5861.51,0.13,1119.93
ORD-204899,01-05-2022,08-05-2022,CUST-4430,Suhana Singhal,Home Office,India,North,Kerala,Kochi,PROD-167,Technology,Laptops,9,1033.87,0.06,131.8
ORD-204900,25-01-2022,28-01-2022,CUST-2017,Hazel Kar,Corporate,India,North,Tamil Nadu,Coimbatore,PROD-668,Furniture,Chairs,2,20452.47,0.14,1564.97
ORD-204901,13-08-2023,18-08-2023,CUST-4174,Parinaaz Subramaniam,Home Office,India,South,Punjab,Ludhiana,PROD-497,Technology,Accessories,8,4521.94,0.2,386.28
ORD-204902,03-05-2022,07-05-2022,CUST-1071,Adira Chacko,Consumer,India,South,Karnataka,Bengaluru,PROD-803,Office Supplies,Paper,5,9265.29,0.25,847.8
ORD-204903,09-01-2023,12-01-2023,CUST-1501,Shanaya Kata,Corporate,India,South,Rajasthan,Jaipur,PROD-906,Technology,Phones,10,11242.39,0.22,960.89
ORD-204904,16-03-2024,21-03-2024,CUST-2468,Kiara Seth,Home Office,India,South,Tamil Nadu,Coimbatore,PROD-492,Furniture,Furnishings,9,8910.54,0.13,209.12
ORD-204905,01-11-2024,03-11-2024,CUST-1255,Anaya Rajan,Home Office,India,West,Gujarat,Ahmedabad,PROD-246,Office Supplies,Binders,10,22789.7,0.07,2652.67
ORD-204906,03-11-2022,04-11-2022,CUST-4304,Rania Korpal,Home Office,India,North,Rajasthan,Jaipur,PROD-979,Technology,Copiers,8,14655.46,0.07,1249.47
ORD-204907,19-05-2024,23-05-2024,CUST-9368,Veer Keer,Home Office,India,West,Delhi,New Delhi,PROD-263,Furniture,Tables,9,732.16,0.05,149.04
ORD-204908,21-04-2023,22-04-2023,CUST-8108,Nayantara Bhavsar,Home Office,India,West,Delhi,New Delhi,PROD-571,Office Supplies,Art,2,11129.55,0.1,756.33
ORD-204909,06-07-2024,14-07-2024,CUST-2909,Jivika Bhagat,Home Office,India,West,Telangana,Hyderabad,PROD-523,Technology,Accessories,3,15623.27,0.06,870.23
ORD-204910,27-02-2024,08-03-2024,CUST-2463,Lagan Kar,Consumer,India,North,Tamil Nadu,Coimbatore,PROD-248,Technology,Laptops,3,8707.24,0.09,2116.23
ORD-204911,01-02-2023,03-02-2023,CUST-8299,Zara Bhalla,Corporate,India,East,Punjab,Ludhiana,PROD-542,Office Supplies,Storage,8,11866.14,0.25,489.09
ORD-204912,26-10-2022,05-11-2022,CUST-4258,Indrajit Comar,Corporate,India,East,Tamil Nadu,Chennai,PROD-269,Office Supplies,Storage,5,13806.06,0.24,1583.22
ORD-204913,02-11-2024,04-11-2024,CUST-6105,Rania Saxena,Home Office,India,South,Telangana,Hyderabad,PROD-318,Technology,Phones,4,18399.26,0.24,444.13
ORD-204914,04-01-2023,06-01-2023,CUST-9649,Aarna Vyas,Consumer,India,North,Maharashtra,Nagpur,PROD-288,Technology,Laptops,10,20863.86,0.2,3876.56
ORD-204915,01-05-2023,10-05-2023,CUST-9546,Vidur Bahri,Consumer,India,North,Kerala,Kochi,PROD-270,Furniture,Furnishings,9,24692.35,0.18,-95.91
ORD-204916,05-03-2023,15-03-2023,CUST-7092,Khushi Deshmukh,Home Office,India,West,Karnataka,Bengaluru,PROD-836,Office Supplies,Binders,1,13014.13,0.13,2418.37
ORD-204917,07-04-2022,17-04-2022,CUST-8392,Ayesha Soni,Consumer,India,East,Delhi,New Delhi,PROD-368,Technology,Copiers,4,20263.66,0.07,2342.31
ORD-204918,21-06-2023,22-06-2023,CUST-7902,Samaira Dayal,Corporate,India,West,Karnataka,Mysuru,PROD-641,Office Supplies,Storage,3,21950.59,0.23,175.36
ORD-204919,05-12-2024,07-12-2024,CUST-8459,Anika Sampath,Consumer,India,South,Karnataka,Bengaluru,PROD-497,Office Supplies,Storage,9,11300.64,0.16,156.52
ORD-204920,07-11-2024,08-11-2024,CUST-1770,Diya Sampath,Home Office,India,West,West Bengal,Kolkata,PROD-142,Technology,Phones,4,21431.8,0.24,1213.81
ORD-204921,03-05-2024,09-05-2024,CUST-5370,Bhamini Raval,Consumer,India,North,Kerala,Kochi,PROD-874,Office Supplies,Art,1,8696.19,0.07,244.49
ORD-204922,08-03-2024,10-03-2024,CUST-4573,Hridaan Vasa,Corporate,India,South,Delhi,New Delhi,PROD-833,Office Supplies,Binders,6,5001.87,0.03,494.04
ORD-204923,10-03-2024,19-03-2024,CUST-7786,Vihaan Thakkar,Home Office,India,East,Karnataka,Bengaluru,PROD-273,Furniture,Chairs,10,11041.18,0.08,2145.39
ORD-204924,03-08-2024,10-08-2024,CUST-1331,Hrishita Kadakia,Home Office,India,South,Gujarat,Ahmedabad,PROD-898,Furniture,Chairs,3,23837.2,0.03,4839.17
ORD-204925,11-06-2023,16-06-2023,CUST-7689,Anya Chacko,Consumer,India,West,Maharashtra,Nagpur,PROD-680,Furniture,Chairs,3,21384.13,0.11,1535.32
ORD-204926,21-04-2023,22-04-2023,CUST-9195,Damini Lanka,Consumer,India,East,Maharashtra,Mumbai,PROD-651,Furniture,Chairs,6,24102.99,0.26,758.94
ORD-204927,03-04-2023,04-04-2023,CUST-4216,Kaira Tandon,Home Office,India,North,Karnataka,Mysuru,PROD-619,Furniture,Furnishings,5,14461.47,0.03,3953.96
ORD-204928,12-01-2023,14-01-2023,CUST-1386,Zoya Kohli,Consumer,India,South,Rajasthan,Jaipur,PROD-428,Office Supplies,Art,4,13005.5,0.2,28.87
ORD-204929,04-04-2023,05-04-2023,CUST-7285,Hunar Tella,Consumer,India,East,Punjab,Ludhiana,PROD-217,Technology,Copiers,6,5698.65,0.05,279.78
ORD-204930,04-11-2024,07-11-2024,CUST-2589,Samiha Kala,Home Office,India,West,Kerala,Kochi,PROD-639,Office Supplies,Storage,3,8506.8,0.2,272.59
ORD-204931,25-03-2024,31-03-2024,CUST-8707,Shlok Sunder,Consumer,India,South,Rajasthan,Jaipur,PROD-226,Furniture,Furnishings,5,22335.42,0.14,1651.97
ORD-204932,04-06-2023,08-06-2023,CUST-5210,Yuvaan Malhotra,Home Office,India,South,Tamil Nadu,Coimbatore,PROD-351,Office Supplies,Art,9,17484.88,0.14,399.74
ORD-204933,21-03-2023,31-03-2023,CUST-4530,Damini Banik,Corporate,India,East,Tamil Nadu,Chennai,PROD-867,Office Supplies,Storage,1,15233.01,0.12,3128.23
ORD-204934,13-09-2023,19-09-2023,CUST-9493,Madhav Golla,Home Office,India,West,Karnataka,Mysuru,PROD-254,Technology,Copiers,8,4248.23,0.24,-166.19
ORD-204935,06-11-2022,13-11-2022,CUST-6828,Biju Chacko,Home Office,India,West,Karnataka,Mysuru,PROD-454,Furniture,Bookcases,2,23635.53,0.1,3037.21
ORD-204936,04-01-2022,12-01-2022,CUST-3892,Zoya Bava,Home Office,India,North,Karnataka,Bengaluru,PROD-715,Technology,Laptops,2,7872.37,0.09,614.01
ORD-204937,23-03-2023,01-04-2023,CUST-5018,Advik Korpal,Consumer,India,South,Telangana,Hyderabad,PROD-494,Technology,Copiers,5,18770.16,0.16,2800.13
ORD-204938,30-06-2023,04-07-2023,CUST-3027,Mohanlal Khanna,Consumer,India,West,Telangana,Hyderabad,PROD-402,Office Supplies,Paper,6,20922.67,0.19,3703.6
ORD-204939,29-06-2022,02-07-2022,CUST-5201,Samaira Vala,Corporate,India,East,Maharashtra,Mumbai,PROD-453,Technology,Copiers,10,12187.62,0.21,1835.51
ORD-204940,12-09-2024,15-09-2024,CUST-4318,Shalv Gopal,Corporate,India,South,Rajasthan,Jaipur,PROD-416,Office Supplies,Paper,7,23702.76,0.04,3357.14
ORD-204941,20-10-2022,30-10-2022,CUST-2370,Zeeshan Mand,Corporate,India,South,Rajasthan,Jaipur,PROD-738,Furniture,Tables,8,1497.02,0.02,142.41
ORD-204942,04-07-2024,07-07-2024,CUST-2350,Shalv Bhatt,Consumer,India,South,Gujarat,Ahmedabad,PROD-542,Office Supplies,Paper,7,9519.06,0.06,2447.36
